modd,~en ,Singular,en modd,obestämd form,en modds,obestämd form genitiv,modden,bestämd form,moddens,bestämd form genitiv
på·­stå·­ende|­sats,~en ~er ,Singular,en påståendesats,obestämd form,en påståendesats,obestämd form genitiv,påståendesatsen,bestämd form,påståendesatsens,bestämd form genitiv,Plural,påståendesatser,obestämd form,påståendesatsers,obestämd form genitiv,påståendesatserna,bestämd form,påståendesatsernas,bestämd form genitiv
jäm|­ställd·­het,~en ,Singular,en jämställdhet,obestämd form,en jämställdhets,obestämd form genitiv,jämställdheten,bestämd form,jämställdhetens,bestämd form genitiv
såt,n. sing. obest. obrukl., såta ,Positiv,en såt + substantiv,den/det/de såta + substantiv,den såte + maskulint substantiv,Komparativ,en/ett/den/det/de såtare + substantiv,Superlativ,är såtast,den/det/de såtaste + substantiv
såt,~en ~ar ,Singular,en såt,obestämd form,en såts,obestämd form genitiv,såten,bestämd form,såtens,bestämd form genitiv,Plural,såtar,obestämd form,såtars,obestämd form genitiv,såtarna,bestämd form,såtarnas,bestämd form genitiv
stad,~en el. vard. stan; pl. städer ,Singular,en stad,obestämd form,en stads,obestämd form genitiv,staden (stan),bestämd form,stadens (stans),bestämd form genitiv,Plural,städer,obestämd form,städers,obestämd form genitiv,städerna,bestämd form,städernas,bestämd form genitiv
stad,~en ~er ,Singular,en stad,obestämd form,en stads,obestämd form genitiv,staden,bestämd form,stadens,bestämd form genitiv,Plural,stader,obestämd form,staders,obestämd form genitiv,staderna,bestämd form,stadernas,bestämd form genitiv
cour,~en ~er ,Singular,en cour,obestämd form,en cours,obestämd form genitiv,couren,bestämd form,courens,bestämd form genitiv,Plural,courer,obestämd form,courers,obestämd form genitiv,courerna,bestämd form,courernas,bestämd form genitiv
öl,~et el. ~en; pl. ~ ibl. ~er ,Singular,ett öl (en öl),obestämd form,ett öls (en öls),obestämd form genitiv,ölet (ölen),bestämd form,ölets (ölens),bestämd form genitiv,Plural,öl (öler),obestämd form,öls (ölers),obestämd form genitiv,ölen (ölerna),bestämd form,ölens (ölernas),bestämd form genitiv
ur,~et; pl. ~ ,Ordform(er),ur,preposition,ur,adverb
ur,~en ~ar ,Singular,ett ur,obestämd form,ett urs,obestämd form genitiv,uret,bestämd form,urets,bestämd form genitiv,Plural,ur,obestämd form,urs,obestämd form genitiv,uren,bestämd form,urens,bestämd form genitiv
dis·­sid·­ent,~en ~er ,Singular,en dissident,obestämd form,en dissidents,obestämd form genitiv,dissidenten,bestämd form,dissidentens,bestämd form genitiv,Plural,dissidenter,obestämd form,dissidenters,obestämd form genitiv,dissidenterna,bestämd form,dissidenternas,bestämd form genitiv
äska,~de ~t ,Finita former,äskar,presens aktiv,äskas,presens passiv,äskade,preteritum aktiv,äskades,preteritum passiv,äska,imperativ aktiv,Infinita former,att äska,infinitiv aktiv,att äskas,infinitiv passiv,har/hade äskat,supinum aktiv,har/hade äskats,supinum passiv,Presens particip,äskande,Perfekt particip,en äskad + substantiv,ett äskat + substantiv,den/det/de äskade + substantiv
äska,~n äskor ,Singular,en äska,obestämd form,en äskas,obestämd form genitiv,äskan,bestämd form,äskans,bestämd form genitiv,Plural,äskor,obestämd form,äskors,obestämd form genitiv,äskorna,bestämd form,äskornas,bestämd form genitiv
x,x:et; pl. x, best. pl. x:en ,Singular,ett x,obestämd form,ett x:s,obestämd form genitiv,x:et,bestämd form,x:ets,bestämd form genitiv,Plural,x,obestämd form,x:s,obestämd form genitiv,x:en,bestämd form,x:ens,bestämd form genitiv
med|­lid·­ande,~t ,Singular,ett medlidande,obestämd form,ett medlidandes,obestämd form genitiv,medlidandet,bestämd form,medlidandets,bestämd form genitiv
lön,~en ~er ,Singular,en lön,obestämd form,en löns,obestämd form genitiv,lönen,bestämd form,lönens,bestämd form genitiv,Plural,löner,obestämd form,löners,obestämd form genitiv,lönerna,bestämd form,lönernas,bestämd form genitiv
barn,~et; pl. ~ ,Singular,ett barn,obestämd form,ett barns,obestämd form genitiv,barnet,bestämd form,barnets,bestämd form genitiv,Plural,barn,obestämd form,barns,obestämd form genitiv,barnen,bestämd form,barnens,bestämd form genitiv
doku·­ment,~et; pl. ~ ,Singular,ett dokument,obestämd form,ett dokuments,obestämd form genitiv,dokumentet,bestämd form,dokumentets,bestämd form genitiv,Plural,dokument,obestämd form,dokuments,obestämd form genitiv,dokumenten,bestämd form,dokumentens,bestämd form genitiv
mod,~et ,Singular,ett mod,obestämd form,ett mods,obestämd form genitiv,modet,bestämd form,modets,bestämd form genitiv
of·­fer·­er·ing,~en ,Singular,en offerering,obestämd form,en offererings,obestämd form genitiv,offereringen,bestämd form,offereringens,bestämd form genitiv
stav·­ning,~en ~ar ,Singular,en stavning,obestämd form,en stavnings,obestämd form genitiv,stavningen,bestämd form,stavningens,bestämd form genitiv,Plural,stavningar,obestämd form,stavningars,obestämd form genitiv,stavningarna,bestämd form,stavningarnas,bestämd form genitiv
bräsma,~n bräsmor ,Singular,en bräsma,obestämd form,en bräsmas,obestämd form genitiv,bräsman,bestämd form,bräsmans,bestämd form genitiv,Plural,bräsmor,obestämd form,bräsmors,obestämd form genitiv,bräsmorna,bestämd form,bräsmornas,bestämd form genitiv
bias,~en ~er ,Singular,en bias,obestämd form,en bias,obestämd form genitiv,biasen,bestämd form,biasens,bestämd form genitiv,Plural,biaser,obestämd form,biasers,obestämd form genitiv,biaserna,bestämd form,biasernas,bestämd form genitiv
mål,~et; pl. ~ ,Singular,ett mål,obestämd form,ett måls,obestämd form genitiv,målet,bestämd form,målets,bestämd form genitiv,Plural,mål,obestämd form,måls,obestämd form genitiv,målen,bestämd form,målens,bestämd form genitiv
ut|­fall,~et; pl. ~ ,Singular,ett utfall,obestämd form,ett utfalls,obestämd form genitiv,utfallet,bestämd form,utfallets,bestämd form genitiv,Plural,utfall,obestämd form,utfalls,obestämd form genitiv,utfallen,bestämd form,utfallens,bestämd form genitiv
mantra,~t ~n ,Singular,ett mantra,obestämd form,ett mantras,obestämd form genitiv,mantrat,bestämd form,mantrats,bestämd form genitiv,Plural,mantran,obestämd form,mantrans,obestämd form genitiv,mantrana,bestämd form,mantranas,bestämd form genitiv
både,~n bådar ,Ordform(er),både,konjunktion
auto·­nomi,~n ~er ,Singular,en autonomi,obestämd form,en autonomis,obestämd form genitiv,autonomin,bestämd form,autonomins,bestämd form genitiv,Plural,autonomier,obestämd form,autonomiers,obestämd form genitiv,autonomierna,bestämd form,autonomiernas,bestämd form genitiv
nat·ions|­bygg·­ande,~t ,Singular,ett nationsbyggande,obestämd form,ett nationsbyggandes,obestämd form genitiv,nationsbyggandet,bestämd form,nationsbyggandets,bestämd form genitiv
samm·­an|­hang,~et; pl. ~ ,Singular,ett sammanhang,obestämd form,ett sammanhangs,obestämd form genitiv,sammanhanget,bestämd form,sammanhangets,bestämd form genitiv,Plural,sammanhang,obestämd form,sammanhangs,obestämd form genitiv,sammanhangen,bestämd form,sammanhangens,bestämd form genitiv
ske·­ende,~t ~n ,Singular,ett skeende,obestämd form,ett skeendes,obestämd form genitiv,skeendet,bestämd form,skeendets,bestämd form genitiv,Plural,skeenden,obestämd form,skeendens,obestämd form genitiv,skeendena,bestämd form,skeendenas,bestämd form genitiv
tand,~en tänder ,Singular,en tand,obestämd form,en tands,obestämd form genitiv,tanden,bestämd form,tandens,bestämd form genitiv,Plural,tänder,obestämd form,tänders,obestämd form genitiv,tänderna,bestämd form,tändernas,bestämd form genitiv
video,~n ~r ,Singular,en video,obestämd form,en videos,obestämd form genitiv,videon,bestämd form,videons,bestämd form genitiv,Plural,videor,obestämd form,videors,obestämd form genitiv,videorna,bestämd form,videornas,bestämd form genitiv
femin·­ism,~en ~er ,Singular,en feminism,obestämd form,en feminisms,obestämd form genitiv,feminismen,bestämd form,feminismens,bestämd form genitiv,Plural,feminismer,obestämd form,feminismers,obestämd form genitiv,feminismerna,bestämd form,feminismernas,bestämd form genitiv
re·­stit·­ut·ion,~en ~er ,Singular,en restitution,obestämd form,en restitutions,obestämd form genitiv,restitutionen,bestämd form,restitutionens,bestämd form genitiv,Plural,restitutioner,obestämd form,restitutioners,obestämd form genitiv,restitutionerna,bestämd form,restitutionernas,bestämd form genitiv
kant·­on,~en ~er ,Singular,en kanton,obestämd form,en kantons,obestämd form genitiv,kantonen,bestämd form,kantonens,bestämd form genitiv,Plural,kantoner,obestämd form,kantoners,obestämd form genitiv,kantonerna,bestämd form,kantonernas,bestämd form genitiv
rim·­ning,~en ,Singular,en rimning,obestämd form,en rimnings,obestämd form genitiv,rimningen,bestämd form,rimningens,bestämd form genitiv
be·­kräft·­else,~n ~r ,Singular,en bekräftelse,obestämd form,en bekräftelses,obestämd form genitiv,bekräftelsen,bestämd form,bekräftelsens,bestämd form genitiv,Plural,bekräftelser,obestämd form,bekräftelsers,obestämd form genitiv,bekräftelserna,bestämd form,bekräftelsernas,bestämd form genitiv
sång|­bok,~en ‑böcker ,Singular,en sångbok,obestämd form,en sångboks,obestämd form genitiv,sångboken,bestämd form,sångbokens,bestämd form genitiv,Plural,sångböcker,obestämd form,sångböckers,obestämd form genitiv,sångböckerna,bestämd form,sångböckernas,bestämd form genitiv
oligo·­pol,~et; pl. ~ ,Singular,ett oligopol,obestämd form,ett oligopols,obestämd form genitiv,oligopolet,bestämd form,oligopolets,bestämd form genitiv,Plural,oligopol,obestämd form,oligopols,obestämd form genitiv,oligopolen,bestämd form,oligopolens,bestämd form genitiv
paroll,~en ~er ,Singular,en paroll,obestämd form,en parolls,obestämd form genitiv,parollen,bestämd form,parollens,bestämd form genitiv,Plural,paroller,obestämd form,parollers,obestämd form genitiv,parollerna,bestämd form,parollernas,bestämd form genitiv
svensk|­kun·­skap,~en ~er ,Singular,en svenskkunskap,obestämd form,en svenskkunskaps,obestämd form genitiv,svenskkunskapen,bestämd form,svenskkunskapens,bestämd form genitiv,Plural,svenskkunskaper,obestämd form,svenskkunskapers,obestämd form genitiv,svenskkunskaperna,bestämd form,svenskkunskapernas,bestämd form genitiv
fönster,fönstret; pl. ~, best. pl. fönstren ,Singular,ett fönster,obestämd form,ett fönsters,obestämd form genitiv,fönstret,bestämd form,fönstrets,bestämd form genitiv,Plural,fönster,obestämd form,fönsters,obestämd form genitiv,fönstren,bestämd form,fönstrens,bestämd form genitiv
verk|­tyg,~et; pl. ~ ,Singular,ett verktyg,obestämd form,ett verktygs,obestämd form genitiv,verktyget,bestämd form,verktygets,bestämd form genitiv,Plural,verktyg,obestämd form,verktygs,obestämd form genitiv,verktygen,bestämd form,verktygens,bestämd form genitiv
blaj,~et ,Singular,ett blaj,obestämd form,ett blajs,obestämd form genitiv,blajet,bestämd form,blajets,bestämd form genitiv
de·­fin·­it·ion,~en ~er ,Singular,en definition,obestämd form,en definitions,obestämd form genitiv,definitionen,bestämd form,definitionens,bestämd form genitiv,Plural,definitioner,obestämd form,definitioners,obestämd form genitiv,definitionerna,bestämd form,definitionernas,bestämd form genitiv
community,~n; pl. communities ,Singular,en community,obestämd form,en communitys,obestämd form genitiv,communityn,bestämd form,communityns,bestämd form genitiv,Plural,communities,obestämd form,communities,obestämd form genitiv
mjuk·­ning,~en ,Singular,en mjukning,obestämd form,en mjuknings,obestämd form genitiv,mjukningen,bestämd form,mjukningens,bestämd form genitiv
mjukn·ing,~en ,Singular,en mjukning,obestämd form,en mjuknings,obestämd form genitiv,mjukningen,bestämd form,mjukningens,bestämd form genitiv
mulatt,~en ~er ,Singular,en mulatt,obestämd form,en mulatts,obestämd form genitiv,mulatten,bestämd form,mulattens,bestämd form genitiv,Plural,mulatter,obestämd form,mulatters,obestämd form genitiv,mulatterna,bestämd form,mulatternas,bestämd form genitiv
cens·­ur,~en ,Singular,en censur,obestämd form,en censurs,obestämd form genitiv,censuren,bestämd form,censurens,bestämd form genitiv
stat,~en ~er ,Singular,en stat,obestämd form,en stats,obestämd form genitiv,staten,bestämd form,statens,bestämd form genitiv,Plural,stater,obestämd form,staters,obestämd form genitiv,staterna,bestämd form,staternas,bestämd form genitiv
l,l:et; pl. l, best. pl. l:en ,Singular,ett l,obestämd form,ett l:s,obestämd form genitiv,l:et,bestämd form,l:ets,bestämd form genitiv,Plural,l,obestämd form,l:s,obestämd form genitiv,l:en,bestämd form,l:ens,bestämd form genitiv
skäl,~et; pl. ~ ,Singular,ett skäl,obestämd form,ett skäls,obestämd form genitiv,skälet,bestämd form,skälets,bestämd form genitiv,Plural,skäl,obestämd form,skäls,obestämd form genitiv,skälen,bestämd form,skälens,bestämd form genitiv
akt·­ör,~en ~er ,Singular,en aktör,obestämd form,en aktörs,obestämd form genitiv,aktören,bestämd form,aktörens,bestämd form genitiv,Plural,aktörer,obestämd form,aktörers,obestämd form genitiv,aktörerna,bestämd form,aktörernas,bestämd form genitiv
paprika,~n paprikor ,Singular,en paprika,obestämd form,en paprikas,obestämd form genitiv,paprikan,bestämd form,paprikans,bestämd form genitiv,Plural,paprikor,obestämd form,paprikors,obestämd form genitiv,paprikorna,bestämd form,paprikornas,bestämd form genitiv
om|­start,~en ~er ,Singular,en omstart,obestämd form,en omstarts,obestämd form genitiv,omstarten,bestämd form,omstartens,bestämd form genitiv,Plural,omstarter,obestämd form,omstarters,obestämd form genitiv,omstarterna,bestämd form,omstarternas,bestämd form genitiv
syn·­tax,~en ~er ,Singular,en syntax,obestämd form,en syntax,obestämd form genitiv,syntaxen,bestämd form,syntaxens,bestämd form genitiv,Plural,syntaxer,obestämd form,syntaxers,obestämd form genitiv,syntaxerna,bestämd form,syntaxernas,bestämd form genitiv
be·­tryck,~et ,Singular,ett betryck,obestämd form,ett betrycks,obestämd form genitiv,betrycket,bestämd form,betryckets,bestämd form genitiv
sarg,~en; pl. ~er hellre än ~ar ,Singular,en sarg,obestämd form,en sargs,obestämd form genitiv,sargen,bestämd form,sargens,bestämd form genitiv,Plural,sarger (sargar),obestämd form,sargers (sargars),obestämd form genitiv,sargerna (sargarna),bestämd form,sargernas (sargarnas),bestämd form genitiv
skolt,~en ~er ,Singular,en skolt,obestämd form,en skolts,obestämd form genitiv,skolten,bestämd form,skoltens,bestämd form genitiv,Plural,skolter,obestämd form,skolters,obestämd form genitiv,skolterna,bestämd form,skolternas,bestämd form genitiv
orig·­in·­al,~et; pl. ~ ,Singular,ett original,obestämd form,ett originals,obestämd form genitiv,originalet,bestämd form,originalets,bestämd form genitiv,Plural,original,obestämd form,originals,obestämd form genitiv,originalen,bestämd form,originalens,bestämd form genitiv
nom·­en·­klat·­ur,~en ~er ,Singular,en nomenklatur,obestämd form,en nomenklaturs,obestämd form genitiv,nomenklaturen,bestämd form,nomenklaturens,bestämd form genitiv,Plural,nomenklaturer,obestämd form,nomenklaturers,obestämd form genitiv,nomenklaturerna,bestämd form,nomenklaturernas,bestämd form genitiv
soffa,~n soffor ,Singular,en soffa,obestämd form,en soffas,obestämd form genitiv,soffan,bestämd form,soffans,bestämd form genitiv,Plural,soffor,obestämd form,soffors,obestämd form genitiv,sofforna,bestämd form,soffornas,bestämd form genitiv
ned|­komst,~en ~er ,Singular,en nedkomst,obestämd form,en nedkomsts,obestämd form genitiv,nedkomsten,bestämd form,nedkomstens,bestämd form genitiv,Plural,nedkomster,obestämd form,nedkomsters,obestämd form genitiv,nedkomsterna,bestämd form,nedkomsternas,bestämd form genitiv
by|­fåne,~n ‑fånar ,Singular,en byfåne,obestämd form,en byfånes,obestämd form genitiv,byfånen,bestämd form,byfånens,bestämd form genitiv,Plural,byfånar,obestämd form,byfånars,obestämd form genitiv,byfånarna,bestämd form,byfånarnas,bestämd form genitiv
kort,n. ~, ~a ,Positiv,en kort + substantiv,ett kort + substantiv,den/det/de korta + substantiv,den korte + maskulint substantiv,Komparativ,en/ett/den/det/de kortare + substantiv,Superlativ,är kortast,den/det/de kortaste + substantiv
kort,~et; pl. ~ ,Singular,ett kort,obestämd form,ett korts,obestämd form genitiv,kortet,bestämd form,kortets,bestämd form genitiv,Plural,kort,obestämd form,korts,obestämd form genitiv,korten,bestämd form,kortens,bestämd form genitiv
skrift|­språk,~et; pl. ~ ,Singular,ett skriftspråk,obestämd form,ett skriftspråks,obestämd form genitiv,skriftspråket,bestämd form,skriftspråkets,bestämd form genitiv,Plural,skriftspråk,obestämd form,skriftspråks,obestämd form genitiv,skriftspråken,bestämd form,skriftspråkens,bestämd form genitiv
pro·­log,~en ~er ,Singular,en prolog,obestämd form,en prologs,obestämd form genitiv,prologen,bestämd form,prologens,bestämd form genitiv,Plural,prologer,obestämd form,prologers,obestämd form genitiv,prologerna,bestämd form,prologernas,bestämd form genitiv
abs·­trakt,n. ~, ~a ,Positiv,en abstrakt + substantiv,ett abstrakt + substantiv,den/det/de abstrakta + substantiv,den abstrakte + maskulint substantiv,Komparativ,en/ett/den/det/de abstraktare + substantiv,Superlativ,är abstraktast,den/det/de abstraktaste + substantiv
abs·­trakt,~et ~er ,Singular,ett abstrakt,obestämd form,ett abstrakts,obestämd form genitiv,abstraktet,bestämd form,abstraktets,bestämd form genitiv,Plural,abstrakter,obestämd form,abstrakters,obestämd form genitiv,abstrakterna,bestämd form,abstrakternas,bestämd form genitiv
abs·­trakt,~en ~er ,Singular,en abstrakt,obestämd form,en abstrakts,obestämd form genitiv,abstrakten,bestämd form,abstraktens,bestämd form genitiv,Plural,abstrakter,obestämd form,abstrakters,obestämd form genitiv,abstrakterna,bestämd form,abstrakternas,bestämd form genitiv
abs·­trakt,~et el. ~en; pl. ~ el. ~er ,Singular,ett abstrakt (en abstrakt),obestämd form,ett abstrakts (en abstrakts),obestämd form genitiv,abstraktet (abstrakten),bestämd form,abstraktets (abstraktens),bestämd form genitiv,Plural,abstrakt (abstrakter),obestämd form,abstrakts (abstrakters),obestämd form genitiv,abstrakten (abstrakterna),bestämd form,abstraktens (abstrakternas),bestämd form genitiv
kors|­ord,~et; pl. ~ ,Singular,ett korsord,obestämd form,ett korsords,obestämd form genitiv,korsordet,bestämd form,korsordets,bestämd form genitiv,Plural,korsord,obestämd form,korsords,obestämd form genitiv,korsorden,bestämd form,korsordens,bestämd form genitiv
peda·­gog·­ik,~en ~er ,Singular,en pedagogik,obestämd form,en pedagogiks,obestämd form genitiv,pedagogiken,bestämd form,pedagogikens,bestämd form genitiv,Plural,pedagogiker,obestämd form,pedagogikers,obestämd form genitiv,pedagogikerna,bestämd form,pedagogikernas,bestämd form genitiv
sym·­tom,~et; pl. ~ ,Singular,ett symtom (ett symptom),obestämd form,ett symtoms (ett symptoms),obestämd form genitiv,symtomet (symptomet),bestämd form,symtomets (symptomets),bestämd form genitiv,Plural,symtom (symptom),obestämd form,symtoms (symptoms),obestämd form genitiv,symtomen (symptomen),bestämd form,symtomens (symptomens),bestämd form genitiv
led·­ning,~en ~ar ,Singular,en ledning,obestämd form,en lednings,obestämd form genitiv,ledningen,bestämd form,ledningens,bestämd form genitiv,Plural,ledningar,obestämd form,ledningars,obestämd form genitiv,ledningarna,bestämd form,ledningarnas,bestämd form genitiv
in·­stit·­ut·ion,~en ~er ,Singular,en institution,obestämd form,en institutions,obestämd form genitiv,institutionen,bestämd form,institutionens,bestämd form genitiv,Plural,institutioner,obestämd form,institutioners,obestämd form genitiv,institutionerna,bestämd form,institutionernas,bestämd form genitiv
jubil·­ar,~en ~er ,Singular,en jubilar,obestämd form,en jubilars,obestämd form genitiv,jubilaren,bestämd form,jubilarens,bestämd form genitiv,Plural,jubilarer,obestämd form,jubilarers,obestämd form genitiv,jubilarerna,bestämd form,jubilarernas,bestämd form genitiv
sam|­hälle,~t ~n ,Singular,ett samhälle,obestämd form,ett samhälles,obestämd form genitiv,samhället,bestämd form,samhällets,bestämd form genitiv,Plural,samhällen,obestämd form,samhällens,obestämd form genitiv,samhällena,bestämd form,samhällenas,bestämd form genitiv
van|­före·­ställ·­ning,~en ~ar ,Singular,en vanföreställning,obestämd form,en vanföreställnings,obestämd form genitiv,vanföreställningen,bestämd form,vanföreställningens,bestämd form genitiv,Plural,vanföreställningar,obestämd form,vanföreställningars,obestämd form genitiv,vanföreställningarna,bestämd form,vanföreställningarnas,bestämd form genitiv
fråge|­ställ·­ning,~en ~ar ,Singular,en frågeställning,obestämd form,en frågeställnings,obestämd form genitiv,frågeställningen,bestämd form,frågeställningens,bestämd form genitiv,Plural,frågeställningar,obestämd form,frågeställningars,obestämd form genitiv,frågeställningarna,bestämd form,frågeställningarnas,bestämd form genitiv
sam|­hälle,~t ~n ,Singular,ett samhälle,obestämd form,ett samhälles,obestämd form genitiv,samhället,bestämd form,samhällets,bestämd form genitiv,Plural,samhällen,obestämd form,samhällens,obestämd form genitiv,samhällena,bestämd form,samhällenas,bestämd form genitiv
kon·­takt,~en ~er ,Singular,en kontakt,obestämd form,en kontakts,obestämd form genitiv,kontakten,bestämd form,kontaktens,bestämd form genitiv,Plural,kontakter,obestämd form,kontakters,obestämd form genitiv,kontakterna,bestämd form,kontakternas,bestämd form genitiv
för·­skol|­lär·­are,~n; pl. ~, best. pl. ‑lärarna ,Singular,en förskollärare,obestämd form,en förskollärares,obestämd form genitiv,förskolläraren,bestämd form,förskollärarens,bestämd form genitiv,Plural,förskollärare,obestämd form,förskollärares,obestämd form genitiv,förskollärarna,bestämd form,förskollärarnas,bestämd form genitiv
för·­nuft,~et ,Singular,ett förnuft,obestämd form,ett förnufts,obestämd form genitiv,förnuftet,bestämd form,förnuftets,bestämd form genitiv
kam,~men ~mar ,Singular,en kam,obestämd form,en kams,obestämd form genitiv,kammen,bestämd form,kammens,bestämd form genitiv,Plural,kammar,obestämd form,kammars,obestämd form genitiv,kammarna,bestämd form,kammarnas,bestämd form genitiv
res|­virke,~t ,Singular,ett resvirke,obestämd form,ett resvirkes,obestämd form genitiv,resvirket,bestämd form,resvirkets,bestämd form genitiv
lov,~en ~ar ,Singular,en lov,obestämd form,en lovs,obestämd form genitiv,loven,bestämd form,lovens,bestämd form genitiv,Plural,lovar,obestämd form,lovars,obestämd form genitiv,lovarna,bestämd form,lovarnas,bestämd form genitiv
lov,~et; pl. ~ ,Ordform(er),lov,
lov,~et ,Singular,ett lov,obestämd form,ett lovs,obestämd form genitiv,lovet,bestämd form,lovets,bestämd form genitiv,Plural,lov,obestämd form,lovs,obestämd form genitiv,loven,bestämd form,lovens,bestämd form genitiv
huvud|­bry,~et ,Singular,ett huvudbry,obestämd form,ett huvudbrys,obestämd form genitiv,huvudbryet,bestämd form,huvudbryets,bestämd form genitiv
sär|­art,~en ~er ,Singular,en särart,obestämd form,en särarts,obestämd form genitiv,särarten,bestämd form,särartens,bestämd form genitiv,Plural,särarter,obestämd form,särarters,obestämd form genitiv,särarterna,bestämd form,särarternas,bestämd form genitiv
köp,~et; pl. ~ ,Singular,ett köp,obestämd form,ett köps,obestämd form genitiv,köpet,bestämd form,köpets,bestämd form genitiv,Plural,köp,obestämd form,köps,obestämd form genitiv,köpen,bestämd form,köpens,bestämd form genitiv
ur·­akt|­låten·­het,~en ,Singular,en uraktlåtenhet,obestämd form,en uraktlåtenhets,obestämd form genitiv,uraktlåtenheten,bestämd form,uraktlåtenhetens,bestämd form genitiv
mor·­al,~en ~er ,Singular,en moral,obestämd form,en morals,obestämd form genitiv,moralen,bestämd form,moralens,bestämd form genitiv,Plural,moraler,obestämd form,moralers,obestämd form genitiv,moralerna,bestämd form,moralernas,bestämd form genitiv
sjö,~n ~ar ,Singular,en sjö,obestämd form,en sjös,obestämd form genitiv,sjön,bestämd form,sjöns,bestämd form genitiv,Plural,sjöar,obestämd form,sjöars,obestämd form genitiv,sjöarna,bestämd form,sjöarnas,bestämd form genitiv,Övrig(a) form(er),sjöss,i vissa uttryck
skäl,~et; pl. ~ ,Singular,ett skäl,obestämd form,ett skäls,obestämd form genitiv,skälet,bestämd form,skälets,bestämd form genitiv,Plural,skäl,obestämd form,skäls,obestämd form genitiv,skälen,bestämd form,skälens,bestämd form genitiv
an|­för·­ande,~t ~n ,Singular,ett anförande,obestämd form,ett anförandes,obestämd form genitiv,anförandet,bestämd form,anförandets,bestämd form genitiv,Plural,anföranden,obestämd form,anförandens,obestämd form genitiv,anförandena,bestämd form,anförandenas,bestämd form genitiv
parti·­cip,~et; pl. ~ ,Singular,ett particip,obestämd form,ett particips,obestämd form genitiv,participet,bestämd form,participets,bestämd form genitiv,Plural,particip,obestämd form,particips,obestämd form genitiv,participen,bestämd form,participens,bestämd form genitiv
nästa,mask. näste ,Ordform(er),nästa, näste
nästa,~n ,Singular,en nästa,obestämd form,en nästas,obestämd form genitiv,nästan,bestämd form,nästans,bestämd form genitiv
nästa,nästade el. näste, nästat el. näst, nästad n. nästat el. näst, n. näst ,Finita former,nästar (näster),presens aktiv,nästas (nästs, nästes),presens passiv,nästade (näste),preteritum aktiv,nästades (nästes),preteritum passiv,nästa (näst),imperativ aktiv,Infinita former,att nästa,infinitiv aktiv,att nästas,infinitiv passiv,har/hade nästat (näst),supinum aktiv,har/hade nästats (nästs),supinum passiv,Presens particip,nästande,Perfekt particip,en nästad (näst) + substantiv,ett nästat (näst) + substantiv,den/det/de nästade (nästa) + substantiv
neger,~n negrer ,Singular,en neger,obestämd form,en negers,obestämd form genitiv,negern,bestämd form,negerns,bestämd form genitiv,Plural,negrer,obestämd form,negrers,obestämd form genitiv,negrerna,bestämd form,negrernas,bestämd form genitiv
bok,~en böcker ,Singular,en bok,obestämd form,en boks,obestämd form genitiv,boken,bestämd form,bokens,bestämd form genitiv,Plural,böcker,obestämd form,böckers,obestämd form genitiv,böckerna,bestämd form,böckernas,bestämd form genitiv
bok,~en ~ar ,Singular,en bok,obestämd form,en boks,obestämd form genitiv,boken,bestämd form,bokens,bestämd form genitiv,Plural,bokar,obestämd form,bokars,obestämd form genitiv,bokarna,bestämd form,bokarnas,bestämd form genitiv
gaj,~en ~ar ,Singular,en gaj,obestämd form,en gajs,obestämd form genitiv,gajen,bestämd form,gajens,bestämd form genitiv,Plural,gajar,obestämd form,gajars,obestämd form genitiv,gajarna,bestämd form,gajarnas,bestämd form genitiv
fram|­tid,~en ~er ,Singular,en framtid,obestämd form,en framtids,obestämd form genitiv,framtiden,bestämd form,framtidens,bestämd form genitiv,Plural,framtider,obestämd form,framtiders,obestämd form genitiv,framtiderna,bestämd form,framtidernas,bestämd form genitiv
lingv·­ist,~en ~er ,Singular,en lingvist,obestämd form,en lingvists,obestämd form genitiv,lingvisten,bestämd form,lingvistens,bestämd form genitiv,Plural,lingvister,obestämd form,lingvisters,obestämd form genitiv,lingvisterna,bestämd form,lingvisternas,bestämd form genitiv
bro,~n ~ar ,Singular,en bro,obestämd form,en bros,obestämd form genitiv,bron,bestämd form,brons,bestämd form genitiv,Plural,broar,obestämd form,broars,obestämd form genitiv,broarna,bestämd form,broarnas,bestämd form genitiv
hjälp|­verb,~et; pl. ~ ,Singular,ett hjälpverb,obestämd form,ett hjälpverbs,obestämd form genitiv,hjälpverbet,bestämd form,hjälpverbets,bestämd form genitiv,Plural,hjälpverb,obestämd form,hjälpverbs,obestämd form genitiv,hjälpverben,bestämd form,hjälpverbens,bestämd form genitiv
stämma,~n stämmor ,Singular,en stämma,obestämd form,en stämmas,obestämd form genitiv,stämman,bestämd form,stämmans,bestämd form genitiv,Plural,stämmor,obestämd form,stämmors,obestämd form genitiv,stämmorna,bestämd form,stämmornas,bestämd form genitiv
stämma,stämde, stämt, stämd n. stämt, pres. stämmer, imper. stäm ,Finita former,stämmer,presens aktiv,stäms (stämmes),presens passiv,stämde,preteritum aktiv,stämdes,preteritum passiv,stäm,imperativ aktiv,Infinita former,att stämma,infinitiv aktiv,att stämmas,infinitiv passiv,har/hade stämt,supinum aktiv,har/hade stämts,supinum passiv,Presens particip,stämmande,Perfekt particip,en stämd + substantiv,ett stämt + substantiv,den/det/de stämda + substantiv,den stämde + maskulint substantiv
